dataset,mode,split,threshold,det_per_frame,precision,recall,f1
KITTI,rt_full_640,test,0.14,33.30486425339367,0.13044511998369648,0.8358614082707967,0.22567174804993065
KITTI,rt_full_640,test,0.15,30.165723981900452,0.14338214613841335,0.8329873862366278,0.24465228621852939
KITTI,rt_full_640,test,0.16,27.41487556561086,0.15711942561817224,0.8304859226142955,0.2642461816932599
KITTI,rt_full_640,test,0.17,25.004242081447963,0.1716337725499067,0.8278780137314387,0.2843224635429239
KITTI,rt_full_640,test,0.18,22.855203619909503,0.18705454365472185,0.8252168822183192,0.3049786122064853
KITTI,rt_full_640,test,0.19,20.960972850678733,0.20297363663347634,0.8217041886210017,0.32553507705691576
KITTI,rt_full_640,test,0.2,19.318156108597286,0.21948791520883046,0.8193623928894566,0.346229176646325
KITTI,rt_full_640,test,0.21,17.88914027149321,0.2360250411028203,0.8163287029645006,0.36617727975372233
KITTI,rt_full_640,test,0.22,16.578902714932127,0.2536717670538867,0.8135611261908563,0.386752488221626
KITTI,rt_full_640,test,0.23,15.44881221719457,0.2710564372929138,0.8104209910053755,0.406240242803701
KITTI,rt_full_640,test,0.24,14.458993212669684,0.2882038844446183,0.8069615200383203,0.42472021800612086
KITTI,rt_full_640,test,0.25,13.581447963800905,0.3054514409461936,0.8035552717015275,0.4426431559375215
KITTI,rt_full_640,test,0.26,12.808257918552036,0.3222786487083241,0.7998829102134227,0.45944397467359704
KITTI,rt_full_640,test,0.27,12.113404977375566,0.33950458758433916,0.7971153334397786,0.476191394380607
KITTI,rt_full_640,test,0.28,11.466628959276019,0.3573472105756425,0.7944009792963969,0.49294972030590334
KITTI,rt_full_640,test,0.29,10.872737556561086,0.3753576444883733,0.7914205120017032,0.5092068916997561
KITTI,rt_full_640,test,0.3,10.353789592760181,0.39255961323099614,0.7885464899675342,0.5241722217470969
KITTI,rt_full_640,test,0.31,9.865101809954751,0.41008514175959637,0.7851934642610038,0.5387801161642022
KITTI,rt_full_640,test,0.32,9.468891402714933,0.42545248193058954,0.7821597743360477,0.5511236169237194
KITTI,rt_full_640,test,0.33,9.078337104072398,0.4418865455904801,0.7795518654531907,0.5640456003661882
KITTI,rt_full_640,test,0.34,8.748868778280542,0.4567494181536074,0.7767310660492841,0.5752364419597682
KITTI,rt_full_640,test,0.35,8.417986425339366,0.47288853053819796,0.7742296024269519,0.5871525548591886
KITTI,rt_full_640,test,0.36,8.147341628959277,0.4870005900933736,0.7717813614348821,0.5971772601053503
KITTI,rt_full_640,test,0.37,7.890554298642534,0.5012365148202573,0.7695460109638619,0.607066201656104
KITTI,rt_full_640,test,0.38,7.652432126696833,0.5147640341476034,0.7666187662994305,0.6159404803246626
KITTI,rt_full_640,test,0.39,7.427036199095022,0.5288249181326632,0.7644366384586726,0.6251684211753891
KITTI,rt_full_640,test,0.4,7.216346153846154,0.5418740447544774,0.761190058012667,0.6330757399982291
KITTI,rt_full_640,test,0.41,7.044117647058823,0.5532359081419624,0.7586885943903348,0.6398748902155713
KITTI,rt_full_640,test,0.42,6.858880090497737,0.56582690801138,0.7557613497259035,0.6471457433226123
KITTI,rt_full_640,test,0.43,6.701357466063349,0.5770172180958811,0.7531002182127841,0.6534036484274764
KITTI,rt_full_640,test,0.44,6.520644796380091,0.590146159517717,0.7498004151365161,0.660461907612679
KITTI,rt_full_640,test,0.45,6.3789592760181,0.6005054087604185,0.7463941667997233,0.6655488536241596
KITTI,rt_full_640,test,0.46,6.225961538461538,0.612037247331365,0.7427218053116185,0.671076393059095
KITTI,rt_full_640,test,0.47,6.097850678733032,0.6217419534366014,0.738942998562989,0.6752949868809762
KITTI,rt_full_640,test,0.48,5.979355203619909,0.6316984344700374,0.7362286444196072,0.6799696990710467
KITTI,rt_full_640,test,0.49,5.860576923076923,0.6408338561019158,0.732077279259141,0.6834235570663604
KITTI,rt_full_640,test,0.5,5.756504524886878,0.6490297224269221,0.7284581404012986,0.6864539389749178
KITTI,rt_full_640,test,0.51,5.634615384615385,0.6584521180485846,0.7233487678961095,0.6893764986746297
KITTI,rt_full_640,test,0.52,5.529694570135747,0.6673144785966348,0.71956996114748,0.6924577703467871
KITTI,rt_full_640,test,0.53,5.433257918552036,0.6754632521340829,0.7156847091383256,0.6949925307658165
KITTI,rt_full_640,test,0.54,5.337669683257919,0.6830030730104906,0.7111607855660227,0.6967975807981267
KITTI,rt_full_640,test,0.55,5.228223981900452,0.6914588629848001,0.7054127414976848,0.6983661069575359
KITTI,rt_full_640,test,0.56,5.137160633484163,0.6982108450316543,0.7001969237319708,0.6992024740247293
KITTI,rt_full_640,test,0.57,5.042986425339366,0.7059780170480036,0.6950875512267817,0.7004904584074308
KITTI,rt_full_640,test,0.58,4.952205882352941,0.7138941236936782,0.6902442918729044,0.7018700413268544
KITTI,rt_full_640,test,0.59,4.858031674208145,0.7220281755734078,0.6849220288466656,0.7029857934482266
KITTI,rt_full_640,test,0.6,4.778280542986425,0.7286931818181818,0.6798658789717388,0.7034332380492487
KITTI,rt_full_640,test,0.61,4.679864253393665,0.7361614696640078,0.6728404917771036,0.7030781486911194
KITTI,rt_full_640,test,0.62,4.584558823529412,0.7443094195299488,0.6666134440364043,0.7033221707492194
KITTI,rt_full_640,test,0.63,4.486142533936651,0.7521906322889743,0.6592154984299324,0.7026407378946776
KITTI,rt_full_640,test,0.64,4.398472850678733,0.7601748858741079,0.6532013412102826,0.702639885250727
KITTI,rt_full_640,test,0.65,4.297794117647059,0.7694281766138054,0.6461759540156474,0.702436472615929
KITTI,rt_full_640,test,0.66,4.208993212669683,0.7764563596049183,0.6387247857789132,0.7008882552923141
KITTI,rt_full_640,test,0.67,4.112556561085973,0.7853802778159813,0.6311671722816542,0.6998794838545315
KITTI,rt_full_640,test,0.68,4.024321266968326,0.7918482080112439,0.6229708872212465,0.6973306797336623
KITTI,rt_full_640,test,0.69,3.927319004524887,0.7993087059840138,0.613710149555591,0.6943203391340531
KITTI,rt_full_640,test,0.7,3.8396493212669682,0.8054798556382117,0.6048751929320347,0.6909108221733908
KITTI,rt_full_640,all,0.1,51.69792707292707,0.09275671079742123,0.8398287030063053,0.16706190547501773
KITTI,rt_full_640,all,0.11,45.99125874125874,0.10360631879619221,0.8359551528976307,0.18436310700201936
KITTI,rt_full_640,all,0.12,41.041833166833165,0.11543130805718928,0.8323613591856936,0.20274594600222373
KITTI,rt_full_640,all,0.13,36.71878121878122,0.1283175307096897,0.8290258021476683,0.22223697638067477
KITTI,rt_full_640,all,0.14,32.94642857142857,0.14214186897113726,0.8253028900987756,0.2425153357152945
KITTI,rt_full_640,all,0.15,29.698926073926074,0.1569110579449941,0.8221394908433579,0.2635262856371218
KITTI,rt_full_640,all,0.16,26.862762237762237,0.17262234040080515,0.8190406507564183,0.2851466985815054
KITTI,rt_full_640,all,0.17,24.40472027972028,0.18916457302502648,0.8160709290064344,0.30713540962624597
KITTI,rt_full_640,all,0.18,22.210914085914087,0.207033424226239,0.813510081990144,0.33006682594338616
KITTI,rt_full_640,all,0.19,20.2992007992008,0.22543000565958807,0.8102821235662485,0.35272716915642705
KITTI,rt_full_640,all,0.2,18.643106893106893,0.24434337615711282,0.8072693623706126,0.37513984805088924
KITTI,rt_full_640,all,0.21,17.21953046953047,0.2633327048312472,0.8042566011749769,0.39675756393265627
KITTI,rt_full_640,all,0.22,15.92007992007992,0.28355609939759036,0.801329918870645,0.41888637571024084
KITTI,rt_full_640,all,0.23,14.821928071928072,0.3031661246566802,0.798381716843487,0.43945851822932414
KITTI,rt_full_640,all,0.24,13.872127872127873,0.32258209707619184,0.7957132712130668,0.4590609296574928
KITTI,rt_full_640,all,0.25,13.042207792207792,0.34165374083223227,0.7927650691859088,0.47751526878183176
KITTI,rt_full_640,all,0.26,12.300574425574425,0.36062861029613313,0.7896662290989692,0.49513607302194357
KITTI,rt_full_640,all,0.27,11.642357642357643,0.3796443281276815,0.7870623426370268,0.5122174437713374
KITTI,rt_full_640,all,0.28,11.042957042957044,0.39869051926904286,0.7842432589468248,0.5286354281206406
KITTI,rt_full_640,all,0.29,10.491508491508492,0.4176823462197677,0.7809937808001033,0.544279321819223
KITTI,rt_full_640,all,0.3,10.003621378621379,0.4363304996941667,0.778389894338161,0.5591990604949383
KITTI,rt_full_640,all,0.31,9.561438561438562,0.4543804200188068,0.7750973767457875,0.5729083884687007
KITTI,rt_full_640,all,0.32,9.192307692307692,0.47046677172200185,0.771869418321892,0.5846065120521194
KITTI,rt_full_640,all,0.33,8.828921078921079,0.4874826737574609,0.7686629796208225,0.5966026049864342
KITTI,rt_full_640,all,0.34,8.516983016983017,0.502771098469298,0.7651337450773634,0.6068075777869943
KITTI,rt_full_640,all,0.35,8.214410589410589,0.5189796445782217,0.7620564247132497,0.6174561074848974
KITTI,rt_full_640,all,0.36,7.96003996003996,0.5334305973895582,0.7592588607458736,0.6266190307534087
KITTI,rt_full_640,all,0.37,7.7229020979020975,0.5477403185382812,0.7566334545611052,0.6354599547539996
KITTI,rt_full_640,all,0.38,7.498376623376624,0.5615101503822006,0.7533194172459059,0.6434240751470885
KITTI,rt_full_640,all,0.39,7.2852147852147855,0.5755399382927665,0.7504357743872259,0.6514534997184273
KITTI,rt_full_640,all,0.4,7.0821678321678325,0.5891843283845258,0.7469280595665928,0.658744445595845
KITTI,rt_full_640,all,0.41,6.914335664335664,0.6009391367166336,0.7439798575394349,0.6648528502218299
KITTI,rt_full_640,all,0.42,6.72977022977023,0.6141171231351592,0.7401923863220642,0.6712864610052598
KITTI,rt_full_640,all,0.43,6.568306693306694,0.6265328238179433,0.7371365856807764,0.6773493096627652
KITTI,rt_full_640,all,0.44,6.400849150849151,0.6396464942057825,0.7335643116916654,0.6833937487717285
KITTI,rt_full_640,all,0.45,6.255869130869131,0.6512565622691977,0.7301211560395102,0.6884376196605784
KITTI,rt_full_640,all,0.46,6.109140859140859,0.6628919504517395,0.7259248100884461,0.6929779750838696
KITTI,rt_full_640,all,0.47,5.979395604395604,0.6732869703234968,0.721706944414556,0.6966566333123372
KITTI,rt_full_640,all,0.48,5.861513486513487,0.68344020963378,0.7182637887624007,0.7004194251080132
KITTI,rt_full_640,all,0.49,5.7445054945054945,0.6928611799486979,0.713787686414599,0.7031687729158426
KITTI,rt_full_640,all,0.5,5.633241758241758,0.701957393983729,0.7093976629581011,0.7056579169627624
KITTI,rt_full_640,all,0.51,5.513986013986014,0.7116360177552314,0.7040607716972606,0.707828127549946
KITTI,rt_full_640,all,0.52,5.409215784215784,0.7204561719417318,0.699412511566851,0.7097783992903451
KITTI,rt_full_640,all,0.53,5.3081918081918085,0.7288275148207396,0.6944844950397039,0.7112416744814131
KITTI,rt_full_640,all,0.54,5.2066683316683315,0.7369468761242355,0.6889539262734296,0.7121427281715401
KITTI,rt_full_640,all,0.55,5.103771228771229,0.7453695774510044,0.6832511997245475,0.712959892741357
KITTI,rt_full_640,all,0.56,5.011238761238761,0.7520558185895838,0.677139598441972,0.7126342121407117
KITTI,rt_full_640,all,0.57,4.914335664335664,0.7598973420745032,0.6711140760507005,0.7127515492334022
KITTI,rt_full_640,all,0.58,4.831293706293707,0.7668846442141177,0.6659278228496417,0.7128494945955884
KITTI,rt_full_640,all,0.59,4.736638361638362,0.7743007039097308,0.6593643073877209,0.7122253013362241
KITTI,rt_full_640,all,0.6,4.6558441558441555,0.7806565819118121,0.653446383610579,0.711409476942616
KITTI,rt_full_640,all,0.61,4.568056943056943,0.7867472185014078,0.6462372764638792,0.7096034626141554
KITTI,rt_full_640,all,0.62,4.480644355644356,0.7931774476742566,0.639221846822613,0.7079260020697989
KITTI,rt_full_640,all,0.63,4.391483516483516,0.7998976313020729,0.6318621016161312,0.7060192946789177
KITTI,rt_full_640,all,0.64,4.30969030969031,0.8065020862308763,0.6252770664313844,0.7044204514523882
KITTI,rt_full_640,all,0.65,4.215034965034965,0.8132665758132369,0.6168628548064301,0.7015783759620007
KITTI,rt_full_640,all,0.66,4.132617382617383,0.8185169517133015,0.6087929587466914,0.6982468953182974
KITTI,rt_full_640,all,0.67,4.041083916083916,0.8246654924137079,0.5997977146054358,0.6944826306869446
KITTI,rt_full_640,all,0.68,3.9604145854145854,0.8297335645593568,0.5915556607630894,0.6906878322796951
KITTI,rt_full_640,all,0.69,3.863136863136863,0.8362102404965089,0.5815920290946652,0.6860381323276308
KITTI,rt_full_640,all,0.7,3.7797202797202796,0.8412184485264966,0.572510706062106,0.6813279139857905
KITTI,rt_mid_480,trainval,0.1,54.99172629695885,0.09118301256897485,0.8211705202312138,0.16413988476090635
KITTI,rt_mid_480,trainval,0.11,49.09257602862254,0.10152954787694382,0.8171604046242774,0.1806179031316511
KITTI,rt_mid_480,trainval,0.12,43.89333631484794,0.11283247831026384,0.8128973988439306,0.198159809653092
KITTI,rt_mid_480,trainval,0.13,39.305679785330945,0.12512018205091738,0.808128612716763,0.21669076822938185
KITTI,rt_mid_480,trainval,0.14,35.228533094812164,0.13854083355549632,0.8033959537572254,0.23632826874970855
KITTI,rt_mid_480,trainval,0.15,31.621198568872988,0.15330598967541192,0.7990606936416185,0.25725551427899024
KITTI,rt_mid_480,trainval,0.16,28.408542039355993,0.16924191021937454,0.7937138728323699,0.2789944343655285
KITTI,rt_mid_480,trainval,0.17,25.560375670840788,0.18665686840585796,0.788764450867052,0.301876326464662
KITTI,rt_mid_480,trainval,0.18,23.05008944543828,0.20538416763678696,0.7835621387283237,0.3254600510030175
KITTI,rt_mid_480,trainval,0.19,20.858228980322004,0.22527284032676514,0.7790462427745665,0.3494864586537269
KITTI,rt_mid_480,trainval,0.2,18.907871198568873,0.24625100525095794,0.773085260115607,0.3735234954673298
KITTI,rt_mid_480,trainval,0.21,17.23881932021467,0.2679655476573445,0.7678106936416185,0.3972804256657125
KITTI,rt_mid_480,trainval,0.22,15.730545617173524,0.29118512516525225,0.7619942196531792,0.42135536234460075
KITTI,rt_mid_480,trainval,0.23,14.468470483005367,0.31428218166081945,0.7571893063583816,0.44419494087049427
KITTI,rt_mid_480,trainval,0.24,13.379025044722718,0.33750062676538917,0.7526372832369942,0.46602462402014794
KITTI,rt_mid_480,trainval,0.25,12.420169946332736,0.36015339466719476,0.7464595375722544,0.4858788987659872
KITTI,rt_mid_480,trainval,0.26,11.551654740608228,0.384250566213051,0.7414378612716763,0.5061754408225014
KITTI,rt_mid_480,trainval,0.27,10.807915921288014,0.40750625866385287,0.7363439306358381,0.5246574474004452
KITTI,rt_mid_480,trainval,0.28,10.134391771019677,0.43108051455175306,0.7311777456647399,0.5423863002208055
KITTI,rt_mid_480,trainval,0.29,9.537343470483005,0.4544324869287942,0.7259031791907514,0.5589494521904268
KITTI,rt_mid_480,trainval,0.3,9.022584973166369,0.4763438994770626,0.7203034682080924,0.573455760015293
KITTI,rt_mid_480,trainval,0.31,8.5608228980322,0.49877233308954133,0.7158236994219653,0.5879042036770326
KITTI,rt_mid_480,trainval,0.32,8.146690518783542,0.5203667105841019,0.711235549132948,0.6010110816747245
KITTI,rt_mid_480,trainval,0.33,7.7549194991055455,0.5426182237600923,0.7065390173410404,0.6138233586491416
KITTI,rt_mid_480,trainval,0.34,7.4358228980322005,0.5618440441463928,0.701914739884393,0.624116913901512
KITTI,rt_mid_480,trainval,0.35,7.112254025044723,0.582248632333522,0.696278901734104,0.6341786585816701
KITTI,rt_mid_480,trainval,0.36,6.853533094812165,0.5995301641162843,0.6914017341040463,0.642196843519215
KITTI,rt_mid_480,trainval,0.37,6.601296958855098,0.6171200162596118,0.6857658959537573,0.6496345641535557
KITTI,rt_mid_480,trainval,0.38,6.378130590339893,0.6343652490972198,0.6814667630057804,0.6570729833130076
KITTI,rt_mid_480,trainval,0.39,6.164803220035778,0.6506220755196054,0.6758309248554913,0.6629869568020459
KITTI,rt_mid_480,trainval,0.4,5.961538461538462,0.667179294823706,0.6704479768786127,0.6688096421069369
KITTI,rt_mid_480,trainval,0.41,5.7882379248658316,0.6814757581610972,0.6650650289017341,0.6731703920916481
KITTI,rt_mid_480,trainval,0.42,5.618515205724508,0.6961314972538406,0.6596820809248555,0.6774168397437647
KITTI,rt_mid_480,trainval,0.43,5.475402504472272,0.7090582373601242,0.6548049132947977,0.6808524996259422
KITTI,rt_mid_480,trainval,0.44,5.313953488372093,0.7240784379734051,0.6493497109826589,0.6846810658194058
KITTI,rt_mid_480,trainval,0.45,5.182021466905188,0.7366876672132562,0.6443280346820809,0.6874194350413227
KITTI,rt_mid_480,trainval,0.46,5.047853309481217,0.7482059005936033,0.6376806358381503,0.6885360408461979
KITTI,rt_mid_480,trainval,0.47,4.93515205724508,0.7584956955142728,0.6321170520231214,0.6895637392505872
KITTI,rt_mid_480,trainval,0.48,4.822227191413238,0.7691629955947137,0.6263728323699422,0.690462823598696
KITTI,rt_mid_480,trainval,0.49,4.715563506261181,0.7801593323216995,0.6214956647398844,0.6918473431204778
KITTI,rt_mid_480,trainval,0.5,4.625894454382826,0.7880311306617682,0.6159682080924855,0.6914563420030017
KITTI,rt_mid_480,trainval,0.51,4.528846153846154,0.7962770947513949,0.6096459537572254,0.6905742236741916
KITTI,rt_mid_480,trainval,0.52,4.440742397137746,0.8040183292210081,0.6036488439306359,0.6895731380119612
KITTI,rt_mid_480,trainval,0.53,4.3539803220035775,0.8107955420882338,0.5970375722543353,0.6876886146680116
KITTI,rt_mid_480,trainval,0.54,4.272137745974955,0.8189479193928291,0.5916907514450868,0.6870135064879563
KITTI,rt_mid_480,trainval,0.55,4.1869409660107335,0.825678273873104,0.5846820809248555,0.6845899910618611
KITTI,rt_mid_480,trainval,0.56,4.108899821109123,0.8318367346938775,0.5780708092485549,0.6821164074951558
KITTI,rt_mid_480,trainval,0.57,4.029516994633274,0.8381243063263041,0.5713872832369942,0.6795170383168687
KITTI,rt_mid_480,trainval,0.58,3.959973166368515,0.84346942232763,0.5652817919075145,0.6769086005458068
KITTI,rt_mid_480,trainval,0.59,3.8805903398926653,0.8502938803734009,0.5585260115606936,0.6741972517259684
KITTI,rt_mid_480,trainval,0.6,3.8083631484794274,0.8554987963126064,0.5516979768786127,0.6708044875307826
KITTI,rt_mid_480,trainval,0.61,3.7336762075134167,0.8603940827693598,0.5441112716763006,0.6666405607306115
KITTI,rt_mid_480,trainval,0.62,3.65608228980322,0.8645871559633027,0.5354046242774566,0.6612952560536325
KITTI,rt_mid_480,trainval,0.63,3.580500894454383,0.8685985510866849,0.5269508670520231,0.6559549288132288
KITTI,rt_mid_480,trainval,0.64,3.5089445438282647,0.8728651542187101,0.5187861271676301,0.6507813256861282
KITTI,rt_mid_480,trainval,0.65,3.4152504472271916,0.8779545603352321,0.5079479768786127,0.6435593135000116
KITTI,rt_mid_480,trainval,0.66,3.3450357781753133,0.8814760344942844,0.4996748554913295,0.6378034628201839
KITTI,rt_mid_480,trainval,0.67,3.2578264758497317,0.8859908023886334,0.4892341040462428,0.6303796773482028
KITTI,rt_mid_480,trainval,0.68,3.1753130590339893,0.8886619718309859,0.47835982658959536,0.6219362225722913
KITTI,rt_mid_480,trainval,0.69,3.0820661896243293,0.8909526227961982,0.46571531791907517,0.6116902618891435
KITTI,rt_mid_480,trainval,0.7,2.992844364937388,0.8960699342498506,0.45502167630057805,0.6035582493163552
KITTI,rt_mid_480,test,0.1,52.891119909502265,0.08318228239307465,0.8387886529352281,0.15135478120407286
KITTI,rt_mid_480,test,0.11,47.53450226244344,0.09201461191561262,0.8350098461865986,0.16576284750861198
KITTI,rt_mid_480,test,0.12,42.824943438914026,0.10145348645239684,0.8310181489169195,0.18083056967077984
KITTI,rt_mid_480,test,0.13,38.51272624434389,0.11229172938956242,0.8280376816222258,0.19776427745471842
KITTI,rt_mid_480,test,0.14,34.72483031674208,0.12378346241865995,0.824365320134121,0.21524637377971445
KITTI,rt_mid_480,test,0.15,31.392816742081447,0.13615602900770235,0.8208526265368035,0.23356953645566286
KITTI,rt_mid_480,test,0.16,28.43608597285068,0.14928891098955743,0.8160625898131886,0.2524035964749023
KITTI,rt_mid_480,test,0.17,25.81787330316742,0.16363974937562983,0.8128692319974453,0.2724352155208765
KITTI,rt_mid_480,test,0.18,23.44287330316742,0.17928921272950998,0.8093033157698654,0.29354734162114976
KITTI,rt_mid_480,test,0.19,21.365950226244344,0.19532759761747187,0.8041407206344138,0.31430886250126777
KITTI,rt_mid_480,test,0.2,19.514988687782804,0.2128106658937758,0.8008941401884081,0.3362691273855916
KITTI,rt_mid_480,test,0.21,17.903563348416288,0.23066959419969355,0.7972217787003034,0.35780984066659327
KITTI,rt_mid_480,test,0.22,16.431843891402714,0.24983219455105588,0.7931768588003619,0.3799796649213582
KITTI,rt_mid_480,test,0.23,15.143382352941176,0.26959493529049244,0.78934482942147,0.40191779608474654
KITTI,rt_mid_480,test,0.24,14.011595022624434,0.2897164194166919,0.7856192453031029,0.42332232109751017
KITTI,rt_mid_480,test,0.25,12.96606334841629,0.31122404466934217,0.7811485443610623,0.44510858640165346
KITTI,rt_mid_480,test,0.26,12.059389140271493,0.33281741006519394,0.7777422960242695,0.46615445390579097
KITTI,rt_mid_480,test,0.27,11.276018099547512,0.35330557784911715,0.7725264782585556,0.4848643495700554
KITTI,rt_mid_480,test,0.28,10.572963800904978,0.37431123950141765,0.767789664165203,0.5032695446565273
KITTI,rt_mid_480,test,0.29,9.963518099547512,0.3947659731486475,0.7634254084836872,0.520422408741662
KITTI,rt_mid_480,test,0.3,9.410633484162895,0.4148936170212766,0.7582628133482356,0.5363281368771746
KITTI,rt_mid_480,test,0.31,8.897907239819004,0.4348282109144074,0.7518228750864868,0.5509855416727553
KITTI,rt_mid_480,test,0.32,8.493778280542987,0.452853432776187,0.7477247325562829,0.5640777446856193
KITTI,rt_mid_480,test,0.33,8.105203619909503,0.47079553384508027,0.7421363563787322,0.5761155839058648
KITTI,rt_mid_480,test,0.34,7.766685520361991,0.48811127699086043,0.7376656554366917,0.5874852357588882
KITTI,rt_mid_480,test,0.35,7.424773755656108,0.5065513826464538,0.7321305018894034,0.5988005841365542
KITTI,rt_mid_480,test,0.36,7.14960407239819,0.5218543570270163,0.7264889030815903,0.6073992811431078
KITTI,rt_mid_480,test,0.37,6.912330316742081,0.536126339906718,0.7218053116185001,0.6152621080390974
KITTI,rt_mid_480,test,0.38,6.670814479638009,0.5521875529930473,0.7176007238277715,0.6241200914353882
KITTI,rt_mid_480,test,0.39,6.445135746606335,0.5669591926283458,0.7119059023896961,0.6312184095391576
KITTI,rt_mid_480,test,0.4,6.2463235294117645,0.5811110608049984,0.7073819788173932,0.6380593134214875
KITTI,rt_mid_480,test,0.41,6.0684389140271495,0.5947432193121447,0.7036031720687637,0.6446095101467337
KITTI,rt_mid_480,test,0.42,5.885463800904978,0.6093412137811735,0.6994518069082974,0.6512944465098273
KITTI,rt_mid_480,test,0.43,5.73670814479638,0.6214937145674143,0.695406887008356,0.6563760527186887
KITTI,rt_mid_480,test,0.44,5.571266968325792,0.6348730964467005,0.6899249560913301,0.6612551888197807
KITTI,rt_mid_480,test,0.45,5.4349547511312215,0.6451763971276928,0.6841769120229921,0.6641045567922971
KITTI,rt_mid_480,test,0.46,5.291289592760181,0.6575628006413683,0.6790143168875405,0.6681164147320506
KITTI,rt_mid_480,test,0.47,5.168552036199095,0.669019479098271,0.6749161743573368,0.6719548904630024
KITTI,rt_mid_480,test,0.48,5.050339366515837,0.679359390749244,0.6698068018521476,0.674549278393333
KITTI,rt_mid_480,test,0.49,4.9349547511312215,0.6896848137535817,0.6646442067166959,0.6769330184811786
KITTI,rt_mid_480,test,0.5,4.824660633484163,0.7002930832356389,0.6599606152536058,0.6795289063846512
KITTI,rt_mid_480,test,0.51,4.710690045248869,0.7108723059374438,0.6543190164457927,0.6814242962335026
KITTI,rt_mid_480,test,0.52,4.612556561085973,0.7198651134273452,0.6489435307892916,0.6825670050716609
KITTI,rt_mid_480,test,0.53,4.522907239819005,0.7280060026261489,0.6435148225025281,0.6831579148888065
KITTI,rt_mid_480,test,0.54,4.435803167420814,0.7363085750717245,0.6383522273670765,0.6838402871350349
KITTI,rt_mid_480,test,0.55,4.341628959276018,0.7457660239708181,0.632923519080313,0.6847268243690998
KITTI,rt_mid_480,test,0.56,4.251131221719457,0.7543906333155934,0.6269093618606632,0.6847673237922408
KITTI,rt_mid_480,test,0.57,4.153280542986425,0.7633119978210541,0.6198307520357657,0.684129313039198
KITTI,rt_mid_480,test,0.58,4.074095022624435,0.7707205331112037,0.6141359305976901,0.6835757845478685
KITTI,rt_mid_480,test,0.59,3.9838800904977374,0.7793000638886917,0.6073766565543669,0.6826806281222985
KITTI,rt_mid_480,test,0.6,3.9027149321266967,0.7863043478260869,0.600510937250519,0.6809621525784073
KITTI,rt_mid_480,test,0.61,3.819004524886878,0.7942091232227488,0.5935919953164085,0.6794001991416972
KITTI,rt_mid_480,test,0.62,3.739819004524887,0.8006654567453115,0.586247272340199,0.6768817247548937
KITTI,rt_mid_480,test,0.63,3.6558257918552037,0.8075346174673165,0.5778913193890042,0.6736805384189646
KITTI,rt_mid_480,test,0.64,3.5896493212669682,0.8135980461671788,0.571823939539092,0.6716146340401165
KITTI,rt_mid_480,test,0.65,3.5036764705882355,0.8195980305109372,0.5624567566129118,0.6671058980619151
KITTI,rt_mid_480,test,0.66,3.4312782805429864,0.8251050853045413,0.5545265847038161,0.663282403444546
KITTI,rt_mid_480,test,0.67,3.3478506787330318,0.8315593850312553,0.5454255149289478,0.6587635140919554
KITTI,rt_mid_480,test,0.68,3.2675339366515836,0.8376319889215856,0.5363776677843419,0.6539795269801055
KITTI,rt_mid_480,test,0.69,3.1770361990950224,0.8468933594445434,0.5272765980094736,0.6499153136371425
KITTI,rt_mid_480,test,0.7,3.0913461538461537,0.8536272985088281,0.5173771887806695,0.644268193231198
KITTI,rt_mid_480,all,0.1,54.06418581418581,0.08772687586904603,0.8282941315715854,0.15865063327851503
KITTI,rt_mid_480,all,0.11,48.404595404595405,0.09740366953542608,0.8243775420172588,0.17422224855249496
KITTI,rt_mid_480,all,0.12,43.421578421578424,0.10787702749338549,0.8202242355118466,0.1906760736830368
KITTI,rt_mid_480,all,0.13,38.955544455544455,0.11952006052135558,0.8161785276205642,0.20850668848641055
KITTI,rt_mid_480,all,0.14,35.00611888111888,0.13207695243802817,0.8118745830553702,0.22719369937949108
KITTI,rt_mid_480,all,0.15,31.520354645354644,0.1457639205277024,0.8078719146097398,0.2469676017172006
KITTI,rt_mid_480,all,0.16,28.420704295704297,0.16042672665679525,0.802750220577159,0.2674121106823643
KITTI,rt_mid_480,all,0.17,25.674075924075925,0.17643654121149038,0.7985108351804429,0.28901352686444653
KITTI,rt_mid_480,all,0.18,23.223526473526473,0.19375289018895114,0.7939701736641632,0.31149220161195296
KITTI,rt_mid_480,all,0.19,21.082417582417584,0.21187243822114815,0.7891927951967979,0.3340605510272459
KITTI,rt_mid_480,all,0.2,19.17594905094905,0.2312240738208269,0.7843293378381286,0.35715664509633277
KITTI,rt_mid_480,all,0.21,17.532342657342657,0.2511485124537924,0.779702597430545,0.37992130119161605
KITTI,rt_mid_480,all,0.22,16.04020979020979,0.2724795640326976,0.7746024231207902,0.40314575771550365
KITTI,rt_mid_480,all,0.23,14.766483516483516,0.29404651162790696,0.7701908799414664,0.4256041806620803
KITTI,rt_mid_480,all,0.24,13.658341658341659,0.315855397893505,0.7659730142675762,0.4472737237763523
KITTI,rt_mid_480,all,0.25,12.661213786213786,0.33802803010129107,0.7604854849469539,0.46802411964126617
KITTI,rt_mid_480,all,0.26,11.775849150849151,0.36099299053032313,0.756116981213282,0.4886769201655465
KITTI,rt_mid_480,all,0.27,11.01461038961039,0.3830054985545037,0.7509737674578751,0.5072880798217656
KITTI,rt_mid_480,all,0.28,10.328046953046954,0.4054191301824513,0.7459811917622501,0.5253343083766221
