quota,policy,mode,total_risk,risk_sd,risk_all_cheap,risk_all_full,risk_oracle,risk_reduction,eta,frac_of_full_gain,n_selected,std_err_total,seq
0.2,M5_gain_direct_x_crit,pooled,114.75211031098408,0.0,132.38902413238102,73.90304589991577,86.2742594690415,17.636913821396945,0.38245698422522795,0.30155798627997965,75,1952.0,0011
0.2,M0_uncertainty,pooled,123.3494117283352,0.0,132.38902413238102,73.90304589991577,86.2742594690415,9.039612404045826,0.19602425535594606,0.15456033526729976,75,1963.0,0011
0.2,M1_criticality,pooled,117.06268067990058,0.0,132.38902413238102,73.90304589991577,86.2742594690415,15.326343452480444,0.3323521992223161,0.2620515876739302,75,1953.0,0011
0.2,M2_monolithic,pooled,117.44060300428708,0.0,132.38902413238102,73.90304589991577,86.2742594690415,14.94842112809394,0.32415694273243656,0.25558982819229226,75,1948.0,0011
0.2,unc_x_crit_frame,pooled,114.7826264526463,0.0,132.38902413238102,73.90304589991577,86.2742594690415,17.606397679734727,0.3817952408143052,0.3010362177709376,75,1957.0,0011
0.2,oracle,pooled,86.2742594690415,0.0,132.38902413238102,73.90304589991577,86.2742594690415,46.11476466333953,1.0,0.7884755638359395,75,1859.0,0011
0.2,random,pooled,4.656166111641827,0.20339718691350514,4.954281576839456,2.6233040635980394,3.4045905422731564,0.298115465197629,0.1923709039725201,0.12789289622235558,16,189.5,0012
0.2,unc_x_crit_obj,pooled,3.67542449655135,0.0,4.954281576839456,2.6233040635980394,3.4045905422731564,1.2788570802881063,0.8252335799606728,0.5486355286670054,16,203.0,0012
0.2,M3_fail_x_crit,pooled,3.793480040372681,0.0,4.954281576839456,2.6233040635980394,3.4045905422731564,1.1608015364667752,0.7490535278160397,0.4979891611449245,16,205.0,0012
0.2,M4_gain_x_crit,pooled,3.7576504212850597,0.0,4.954281576839456,2.6233040635980394,3.4045905422731564,1.1966311555543965,0.772174019764713,0.5133602313865233,16,203.0,0012
0.2,M5_fail_x_recover_x_crit,pooled,3.752362198261026,0.0,4.954281576839456,2.6233040635980394,3.4045905422731564,1.2019193785784301,0.7755864567641395,0.5156289032179731,16,202.0,0012
0.2,recover_only,pooled,4.393717388540507,0.0,4.954281576839456,2.6233040635980394,3.4045905422731564,0.5605641882989492,0.36172641887666984,0.24048459717633155,16,186.0,0012
0.2,M5_gain_direct_x_crit,pooled,3.7576504212850597,0.0,4.954281576839456,2.6233040635980394,3.4045905422731564,1.1966311555543965,0.772174019764713,0.5133602313865233,16,203.0,0012
0.2,M0_uncertainty,pooled,4.322285727410307,0.0,4.954281576839456,2.6233040635980394,3.4045905422731564,0.6319958494291491,0.40782054960137326,0.2711291060677401,16,190.0,0012
0.2,M1_criticality,pooled,3.8384242051244852,0.0,4.954281576839456,2.6233040635980394,3.4045905422731564,1.115857371714971,0.7200515114467687,0.47870790918239237,16,204.0,0012
