section,track,geometry,system,target,split,n_inputs,n_affected,n_harmed,harmed_over_affected,harmed_over_all_inputs,signal,quota,ndg_recomputed,ndg_released,matches_3dp,trivial,n_test_frames,n_test_units,all_cheap_loss,gain,gain_random,delta_vs_random,delta_share_all_cheap,ndg,oracle_prize,undefined_reason,delta_lo_all_draws,delta_hi_all_draws,delta_share_lo_all_draws,delta_share_hi_all_draws,delta_lo_filtered,delta_hi_filtered,draws_dropped_by_filter,beats_random_all_draws,beats_random_filtered,available,ndg_full,ndg_min_leave_one_out,ndg_max_leave_one_out,gain_full,gain_min_leave_one_out,gain_max_leave_one_out,most_influential_unit,ndg_without_that_unit,gain_without_that_unit,ndg_change_without_that_unit
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,TIP,0.3,,,,False,752.0,24.0,5536.809548574871,77.36275988485552,45.60151592712599,31.761243957729533,0.005736380072149062,0.17757991276664434,435.6503991896708,,-76.43953163960023,139.07738392918623,-0.013805700009904645,0.02511868662070625,-76.43953163960023,139.07738392918623,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,TIP,0.5,,,,False,752.0,24.0,5536.809548574871,66.72531945408787,75.86800879911226,-9.142689345024394,-0.0016512558838831014,0.15316253486327555,435.6503991896708,,-147.64945514003392,110.8314480584843,-0.02666688349033744,0.0200172043278988,-147.64945514003392,110.8314480584843,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_exact,0.1,,,,False,752.0,24.0,5536.809548574871,106.9199328953241,15.133246435993136,91.78668645933095,0.01657754084804237,0.2525852531086896,423.30235664754156,,-11.779366119225546,265.1467510075586,-0.0021274645652670965,0.047888002771524836,-11.779366119225546,265.1467510075586,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_exact,0.2,,,,False,752.0,24.0,5536.809548574871,172.3472229590278,30.266492871986273,142.0807300870415,0.025661119249372033,0.395609009608625,435.6503991896708,,-15.249678765139775,325.9634460881475,-0.0027542357437714137,0.05887207122232475,-15.249678765139775,325.9634460881475,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_exact,0.3,,,,False,752.0,24.0,5536.809548574871,144.75383838683263,45.60151592712599,99.15232245970664,0.017907844145592405,0.3322706432866382,435.6503991896708,,-38.027871082266,309.01947380094066,-0.006868192006361148,0.055811830096355715,-38.027871082266,309.01947380094066,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_exact,0.5,,,,False,752.0,24.0,5536.809548574871,122.35964976724316,75.86800879911226,46.491640968130895,0.008396828635743387,0.28086660770846894,435.6503991896708,,-63.79312449133964,203.1015739058586,-0.011521639661194318,0.036682058886806986,-63.79312449133964,203.1015739058586,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.1,,,,False,752.0,24.0,5536.809548574871,106.9199328953241,15.133246435993136,91.78668645933095,0.01657754084804237,0.2525852531086896,423.30235664754156,,-11.779366119225546,265.1467510075586,-0.0021274645652670965,0.047888002771524836,-11.779366119225546,265.1467510075586,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.2,,,,False,752.0,24.0,5536.809548574871,172.3472229590278,30.266492871986273,142.0807300870415,0.025661119249372033,0.395609009608625,435.6503991896708,,-15.249678765139775,325.9634460881475,-0.0027542357437714137,0.05887207122232475,-15.249678765139775,325.9634460881475,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.3,,,,False,752.0,24.0,5536.809548574871,144.75383838683263,45.60151592712599,99.15232245970664,0.017907844145592405,0.3322706432866382,435.6503991896708,,-38.027871082266,309.01947380094066,-0.006868192006361148,0.055811830096355715,-38.027871082266,309.01947380094066,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E1_fn_only,0.5,,,,False,752.0,24.0,5536.809548574871,122.35964976724316,75.86800879911226,46.491640968130895,0.008396828635743387,0.28086660770846894,435.6503991896708,,-63.79312449133964,203.1015739058586,-0.011521639661194318,0.036682058886806986,-63.79312449133964,203.1015739058586,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.1,,,,False,752.0,24.0,5536.809548574871,40.2196375443547,15.133246435993136,25.08639110836156,0.0045308387236867465,0.09501397030454799,423.30235664754156,,-59.53603182450216,139.06040181260923,-0.010752768593932628,0.025115619490361958,-59.53603182450216,139.06040181260923,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.2,,,,False,752.0,24.0,5536.809548574871,79.87801189003588,30.266492871986273,49.611519018049606,0.008960308022662474,0.18335346883329512,435.6503991896708,,-46.62466257480992,181.78446631651235,-0.008420853591904877,0.032831988299706315,-46.62466257480992,181.78446631651235,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.3,,,,False,752.0,24.0,5536.809548574871,97.75969888364159,45.60151592712599,52.1581829565156,0.009420259537361312,0.22439942455115156,435.6503991896708,,-53.28644194303931,200.26012165078663,-0.0096240337464298,0.03616886582315838,-53.28644194303931,200.26012165078663,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E2_fn_fp,0.5,,,,False,752.0,24.0,5536.809548574871,120.90755287952926,75.86800879911226,45.039544080417,0.008134566248898667,0.2775334376013949,435.6503991896708,,-22.971343943897143,142.44713676432366,-0.004148841267225776,0.02572729574940651,-22.971343943897143,142.44713676432366,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.1,,,,False,752.0,24.0,5536.809548574871,15.245828922522314,15.133246435993136,0.11258248652917757,2.0333458382753182e-05,0.03601640454654166,423.30235664754156,,-39.86434333323339,41.65668469302178,-0.00719987620731765,0.007523589953305125,-39.86434333323339,41.65668469302178,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.2,,,,False,752.0,24.0,5536.809548574871,9.47536886348123,30.266492871986273,-20.791124008505044,-0.003755072993951274,0.02174993729170417,435.6503991896708,,-92.81919978170599,54.1088631583976,-0.016764022487570824,0.009772570770891834,-92.81919978170599,54.1088631583976,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.3,,,,False,752.0,24.0,5536.809548574871,11.93509565927645,45.60151592712599,-33.66642026784954,-0.006080472873861987,0.027396039763710217,435.6503991896708,,-125.71811352031801,66.31160437103115,-0.02270587644696517,0.01197650086918724,-125.71811352031801,66.31160437103115,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E3_class_aware,0.5,,,,False,752.0,24.0,5536.809548574871,54.571086338738986,75.86800879911226,-21.296922460373274,-0.0038464249625228533,0.12526348292172726,435.6503991896708,,-90.24627247043405,56.080019570050226,-0.016299327560158304,0.010128580200936252,-90.24627247043405,56.080019570050226,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.1,,,,False,752.0,24.0,5536.809548574871,87.08757946909766,15.133246435993136,71.95433303310452,0.012995630859585007,0.20573374587094553,423.30235664754156,,-13.755908351392378,232.703408110918,-0.0024844467252685323,0.04202842920085881,-13.755908351392378,232.703408110918,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.2,,,,False,752.0,24.0,5536.809548574871,152.1586126010758,30.266492871986273,121.89211972908952,0.02201486590060941,0.3492676992471431,435.6503991896708,,-24.077150019638072,325.1817212109669,-0.00434856026894321,0.05873088434018215,-24.077150019638072,325.1817212109669,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.3,,,,False,752.0,24.0,5536.809548574871,163.8639674915301,45.60151592712599,118.26245156440412,0.021359313613169863,0.3761363877924235,435.6503991896708,,-41.33595240643835,321.9331978232432,-0.007465662678803515,0.05814417039251533,-41.33595240643835,321.9331978232432,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E4_localization,0.5,,,,False,752.0,24.0,5536.809548574871,143.25772373973476,75.86800879911226,67.3897149406225,0.012171217801408405,0.3288364339989141,435.6503991896708,,-64.37929549967743,209.5619673542858,-0.011627507671136733,0.0378488668457497,-64.37929549967743,209.5619673542858,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.1,,,,False,752.0,24.0,5536.809548574871,-29.32924788252361,15.133246435993136,-44.46249431851675,-0.008030345622048898,-0.06928675785035686,423.30235664754156,,-93.6387162874227,-8.857400832260545,-0.016912034894088875,-0.001599730089061916,-93.6387162874227,-8.857400832260545,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.2,,,,False,752.0,24.0,5536.809548574871,-4.05161793854254,30.266492871986273,-34.318110810528815,-0.006198174329359408,-0.009300158902823756,435.6503991896708,,-119.28972710748972,3.557767691189504,-0.021544849260382075,0.0006425663841201192,-119.28972710748972,3.557767691189504,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.3,,,,False,752.0,24.0,5536.809548574871,0.40625870401981956,45.60151592712599,-45.19525722310617,-0.008162689510376794,0.0009325337582049251,435.6503991896708,,-109.0605823073686,25.01682094874822,-0.01969736927928827,0.004518273697022384,-109.0605823073686,25.01682094874822,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_combined,0.5,,,,False,752.0,24.0,5536.809548574871,90.42017601498836,75.86800879911226,14.552167215876096,0.0026282585825300247,0.20755214773858563,435.6503991896708,,-33.685543347579014,64.92415564803314,-0.006083926682334486,0.011725914550328731,-33.685543347579014,64.92415564803314,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.1,,,,False,752.0,24.0,5536.809548574871,-22.742136781123108,15.133246435993136,-37.875383217116244,-0.006840651260411342,-0.05372551421928208,423.30235664754156,,-87.60229199947972,-3.5591601173683842,-0.015821799762288705,-0.0006428178694144324,-87.60229199947972,-3.5591601173683842,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.2,,,,False,752.0,24.0,5536.809548574871,-16.375182796577228,30.266492871986273,-46.6416756685635,-0.00842392631701928,-0.03758789806467709,435.6503991896708,,-128.58826554636875,4.736089303997279,-0.0232242529598054,0.0008553823754361045,-128.58826554636875,4.736089303997279,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.3,,,,False,752.0,24.0,5536.809548574871,41.0579389741326,45.60151592712599,-4.543576952993391,-0.0008206128300300431,0.09424515402832684,435.6503991896708,,-94.67726596211848,65.66656354243442,-0.017099606755751177,0.01186000041474001,-94.67726596211848,65.66656354243442,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_fp_heavy,0.5,,,,False,752.0,24.0,5536.809548574871,50.66316168137144,75.86800879911226,-25.20484711774082,-0.00455223299566595,0.11629316023951128,435.6503991896708,,-139.5475064057284,54.959892305020865,-0.025203595171816372,0.009926274657427415,-139.5475064057284,54.959892305020865,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.1,,,,False,752.0,24.0,5536.809548574871,-42.15842548545979,15.133246435993136,-57.291671921452924,-0.010347416037851496,-0.09959411948316313,423.30235664754156,,-137.37933834719038,-2.336296958232346,-0.02481200358111481,-0.00042195725493821424,-137.37933834719038,-2.336296958232346,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.2,,,,False,752.0,24.0,5536.809548574871,-31.589514323033203,30.266492871986273,-61.85600719501947,-0.01117177801626583,-0.0725111566104177,435.6503991896708,,-183.33809997878146,32.76910313969712,-0.033112589185223314,0.005918408941505243,-183.33809997878146,32.76910313969712,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.3,,,,False,752.0,24.0,5536.809548574871,-23.59567481047162,45.60151592712599,-69.19719073759761,-0.012497664969424204,-0.0541619492472878,435.6503991896708,,-177.30907316615412,26.36730361553105,-0.03202369010720118,0.00476218359764926,-177.30907316615412,26.36730361553105,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E5_loc_heavy,0.5,,,,False,752.0,24.0,5536.809548574871,-25.616187741270252,75.86800879911226,-101.48419654038251,-0.018329002587149437,-0.058799872073840645,435.6503991896708,,-229.62667685361941,27.098894370194436,-0.04147274253143192,0.0048943157846506515,-229.62667685361941,27.098894370194436,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.1,,,,False,752.0,24.0,5536.809548574871,82.33790132567806,15.133246435993136,67.20465488968492,0.012137794211647183,0.19451321267799104,423.30235664754156,,-37.6302449106367,200.53471748998635,-0.0067963769713412685,0.036218460420334005,-37.6302449106367,200.53471748998635,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.2,,,,False,752.0,24.0,5536.809548574871,123.12261898234267,30.266492871986273,92.8561261103564,0.016770691730629745,0.2826179413845511,435.6503991896708,,-46.65348857585305,286.6662731354687,-0.008426059839436102,0.051774631332452865,-46.65348857585305,286.6662731354687,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.3,,,,False,752.0,24.0,5536.809548574871,113.48220538428427,45.60151592712599,67.88068945715828,0.012259892427513642,0.26048915735040357,435.6503991896708,,-60.805880759800736,277.61253578154543,-0.010982115282518913,0.05013944101671343,-60.805880759800736,277.61253578154543,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,dE_E6_risk_weighted,0.5,,,,False,752.0,24.0,5536.809548574871,133.26719804983696,75.86800879911226,57.3991892507247,0.010366834681084304,0.3059039961806988,435.6503991896708,,-35.61145423065718,206.2070236504641,-0.006431764343388563,0.037242932385770804,-35.61145423065718,206.2070236504641,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.1,,,,False,752.0,24.0,5536.809548574871,-10.478161270325021,15.133246435993136,-25.611407706318158,-0.004625661670611431,-0.024753373341244014,423.30235664754156,,-71.70255431248644,16.02155207165472,-0.012950157249122301,0.0028936433393809864,-71.70255431248644,16.02155207165472,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.2,,,,False,752.0,24.0,5536.809548574871,-28.088241585994414,30.266492871986273,-58.35473445798068,-0.010539415153443504,-0.06447427028240947,435.6503991896708,,-125.33709048711633,0.012658279180139228,-0.022637060095263176,2.286204549585305e-06,-125.33709048711633,0.012658279180139228,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.3,,,,False,752.0,24.0,5536.809548574871,-23.368549951961896,45.60151592712599,-68.97006587908788,-0.012456644078870333,-0.05364060263786844,435.6503991896708,,-159.12148628092774,9.023269692469555,-0.028738840461269666,0.0016296875688621203,-159.12148628092774,9.023269692469555,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_ridge,0.5,,,,False,752.0,24.0,5536.809548574871,67.9228225197674,75.86800879911226,-7.945186279344867,-0.001434975541354839,0.15591130559298666,435.6503991896708,,-95.83377533318529,94.09765366396617,-0.017308483250584646,0.016994923310697248,-95.83377533318529,94.09765366396617,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.1,,,,False,752.0,24.0,5536.809548574871,-33.46639322836973,15.133246435993136,-48.59963966436287,-0.008777553072395639,-0.07906025729083098,423.30235664754156,,-107.40632912061908,5.500602247284768,-0.019398595559109413,0.000993460620060623,-107.40632912061908,5.500602247284768,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.2,,,,False,752.0,24.0,5536.809548574871,-17.279064871049325,30.266492871986273,-47.5455577430356,-0.008587175940569139,-0.03966268572963357,435.6503991896708,,-139.32748346750333,65.61338726613208,-0.025163856955015742,0.011850396277946823,-139.32748346750333,65.61338726613208,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.3,,,,False,752.0,24.0,5536.809548574871,40.37703575771863,45.60151592712599,-5.224480169407357,-0.0009435903697919491,0.09268219616651728,435.6503991896708,,-110.26874834145539,81.1261713323807,-0.01991557545443073,0.014652151319393295,-110.26874834145539,81.1261713323807,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,gate_gbm,0.5,,,,False,752.0,24.0,5536.809548574871,131.78648482603083,75.86800879911226,55.91847602691857,0.010099403914175001,0.30250513960542574,435.6503991896708,,-16.753309224882354,137.52215841623308,-0.003025805579531721,0.02483779823194933,-16.753309224882354,137.52215841623308,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.1,,,,False,752.0,24.0,5536.809548574871,72.14166205915187,15.133246435993136,57.00841562315873,0.010296257280121226,0.17042584555989113,423.30235664754156,,-7.736204306189138,112.39661162755728,-0.0013972314269289565,0.02029988762327706,-7.736204306189138,112.39661162755728,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.2,,,,False,752.0,24.0,5536.809548574871,72.1007917901128,30.266492871986273,41.83429891812652,0.007555668756729103,0.16550149368443937,435.6503991896708,,-38.141618177202794,147.58407469721178,-0.0068887358040010845,0.026655075166022047,-38.141618177202794,147.58407469721178,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.3,,,,False,752.0,24.0,5536.809548574871,53.76211728025819,45.60151592712599,8.1606013531322,0.0014738815343996565,0.12340656035265463,435.6503991896708,,-67.7353990054847,104.66974072205213,-0.01223365160228768,0.01890434189649764,-67.7353990054847,104.66974072205213,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_reg,0.5,,,,False,752.0,24.0,5536.809548574871,55.59364459827127,75.86800879911226,-20.274364200840992,-0.0036617413011902217,0.12761068210123974,435.6503991896708,,-84.18122471495538,48.029649882396384,-0.015203922760287633,0.008674607544476371,-84.18122471495538,48.029649882396384,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.1,,,,False,752.0,24.0,5536.809548574871,28.47264721193225,15.133246435993136,13.339400775939115,0.0024092215307229717,0.06726314362487643,423.30235664754156,,-17.589759243090825,51.53689543755413,-0.0031768763380380827,0.009308049154556762,-17.589759243090825,51.53689543755413,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.2,,,,False,752.0,24.0,5536.809548574871,49.758330118572545,30.266492871986273,19.49183724658627,0.003520409556366863,0.11421619310145305,435.6503991896708,,-19.86307189865268,80.08788723504905,-0.0035874580341607146,0.01446462742350656,-19.86307189865268,80.08788723504905,0.0,False,False,,,,,,,,,,,
paired_gain,nuScenes,mono,plan_fde,JC_fde,,,,,,,R1_mlp_clf,0.3,,,,False,752.0,24.0,5536.809548574871,85.74132873013195,45.60151592712599,40.13981280300597,0.007249628590410451,0.1968122349700922,435.6503991896708,,-18.219512117738645,112.66675667334037,-0.0032906156438825313,0.020348678365203994,-18.219512117738645,112.66675667334037,0.0,False,False,,,,,,,,,,,
